Participant,DoF,Contents,Codecs,Bitrates,Scores,HRScores,DMOS
22,1,4,3,2,2,5,2
22,1,1,4,2,2,5,2
22,1,2,3,4,4,5,4
22,1,4,2,2,4,5,4
22,1,1,8,1,4,5,4
22,1,3,3,1,1,5,1
22,1,1,8,2,4,5,4
22,1,4,6,2,3,5,3
22,1,3,8,3,4,5,4
22,1,4,8,2,4,5,4
22,1,1,4,3,5,5,5
22,1,4,6,1,2,5,2
22,1,1,8,4,4,5,4
22,1,4,8,1,3,5,3
22,1,1,3,1,1,5,1
22,1,4,2,3,5,5,5
22,1,1,4,4,5,5,5
22,1,4,2,1,2,5,2
22,1,3,4,3,4,5,4
22,1,4,8,3,5,5,5
22,1,3,6,3,4,5,4
22,1,2,8,4,5,5,5
22,1,4,3,3,3,5,3
22,1,3,4,2,2,5,2
22,1,2,3,2,2,5,2
22,1,4,6,4,5,5,5
22,1,3,2,4,5,5,5
22,1,2,4,3,2,5,2
22,1,1,3,4,4,5,4
22,1,1,2,3,5,5,5
22,1,2,2,2,5,5,5
22,1,4,8,4,4,5,4
22,1,3,3,3,2,5,2
22,1,2,6,1,1,5,1
22,1,1,6,2,4,5,4
22,1,4,4,3,4,5,4
22,1,3,2,1,4,5,4
22,1,2,3,3,3,5,3
22,1,3,4,4,4,5,4
22,1,4,3,4,4,5,4
22,1,2,4,1,1,5,1
22,1,4,2,4,5,5,5
22,1,3,6,2,3,5,3
22,1,4,4,2,2,5,2
22,1,3,8,4,4,5,4
22,1,3,6,1,2,5,2
22,1,1,2,4,5,5,5
22,1,3,8,2,3,5,3
22,1,1,8,3,4,5,4
22,1,2,4,4,5,5,5
22,1,4,4,4,5,5,5
22,1,2,8,2,2,5,2
22,1,1,6,1,2,5,2
22,1,2,2,4,5,5,5
22,1,1,3,3,3,5,3
22,1,2,2,3,4,5,4
22,1,4,4,1,2,5,2
22,1,3,3,4,3,5,3
22,1,2,8,3,4,5,4
22,1,3,3,2,2,5,2
22,1,4,6,3,4,5,4
22,1,3,6,4,4,5,4
22,1,2,6,2,3,5,3
22,1,3,4,1,1,5,1
22,1,1,6,4,4,5,4
22,1,2,4,2,1,5,1
22,1,1,2,2,5,5,5
22,1,2,3,1,1,5,1
22,1,1,6,3,4,5,4
23,1,3,4,3,5,5,5
23,1,2,3,4,5,5,5
23,1,1,4,1,1,5,1
23,1,1,4,2,1,5,1
23,1,4,3,1,1,5,1
23,1,3,3,1,1,5,1
23,1,4,8,1,3,5,3
23,1,3,4,2,2,5,2
23,1,1,2,1,5,5,5
23,1,2,6,4,5,5,5
23,1,4,6,1,2,5,2
23,1,1,8,4,5,5,5
23,1,3,8,1,2,5,2
23,1,4,8,3,5,5,5
23,1,2,3,2,3,5,3
23,1,1,3,1,1,5,1
23,1,4,8,2,4,5,4
23,1,2,4,3,3,5,3
23,1,4,2,1,4,5,4
23,1,3,6,3,5,5,5
23,1,2,6,3,5,5,5
23,1,1,3,2,2,5,2
23,1,3,2,3,5,5,5
23,1,1,4,4,5,5,5
23,1,3,2,4,5,5,5
23,1,2,8,1,2,5,2
23,1,4,6,4,5,5,5
23,1,1,8,2,5,5,5
23,1,4,2,3,5,5,5
23,1,3,8,3,5,5,5
23,1,1,3,4,5,5,5
23,1,4,2,2,4,5,4
23,1,2,8,4,5,5,5
23,1,4,3,3,4,5,4
23,1,1,4,3,5,5,5
23,1,4,6,2,4,5,4
23,1,2,2,1,4,5,4
23,1,3,2,2,4,5,4
23,1,4,3,2,2,5,2
23,1,1,8,1,2,5,2
23,1,4,6,3,5,5,5
23,1,2,4,4,5,5,5
23,1,3,3,3,4,5,4
23,1,1,6,3,5,5,5
23,1,2,8,2,2,5,2
23,1,4,2,4,5,5,5
23,1,2,3,1,1,5,1
23,1,3,8,4,5,5,5
23,1,2,2,4,4,5,4
23,1,1,6,2,3,5,3
23,1,3,6,4,5,5,5
23,1,2,2,3,4,5,4
23,1,3,6,2,3,5,3
23,1,1,6,4,5,5,5
23,1,2,2,2,4,5,4
23,1,4,4,1,2,5,2
23,1,3,8,2,3,5,3
23,1,1,2,2,5,5,5
23,1,2,3,3,4,5,4
23,1,1,2,4,4,5,4
23,1,3,6,1,2,5,2
23,1,2,6,2,2,5,2
23,1,3,3,2,3,5,3
23,1,4,4,2,1,5,1
23,1,2,4,1,1,5,1
23,1,1,8,3,5,5,5
23,1,2,8,3,3,5,3
23,1,1,3,3,4,5,4
23,1,3,4,1,1,5,1
23,1,4,4,4,5,5,5
23,1,4,4,3,3,5,3
23,1,2,4,2,2,5,2
23,1,4,8,4,5,5,5
23,1,1,2,3,4,5,4
23,1,3,2,1,3,5,3
23,1,2,6,1,1,5,1
23,1,4,3,4,5,5,5
23,1,3,4,4,5,5,5
23,1,1,6,1,3,5,3
23,1,3,3,4,4,5,4
24,1,2,2,4,5,5,5
24,1,2,8,3,5,5,5
24,1,2,2,3,5,5,5
24,1,4,3,4,4,5,4
24,1,3,2,1,4,5,4
24,1,1,3,3,3,5,3
24,1,4,6,3,3,5,3
24,1,1,6,1,2,5,2
24,1,4,4,2,1,5,1
24,1,2,4,1,1,5,1
24,1,4,2,4,4,5,4
24,1,1,2,4,5,5,5
24,1,2,2,2,4,5,4
24,1,3,8,4,4,5,4
24,1,4,8,4,4,5,4
24,1,1,6,2,3,5,3
24,1,2,6,1,1,5,1
24,1,3,3,4,4,5,4
24,1,2,6,2,3,5,3
24,1,3,4,4,4,5,4
24,1,4,4,1,2,5,2
24,1,3,4,1,2,5,2
24,1,2,4,4,4,5,4
24,1,3,6,2,3,5,3
24,1,2,3,3,3,5,3
24,1,3,6,4,4,5,4
24,1,2,8,2,2,5,2
24,1,1,6,3,4,5,4
24,1,3,3,3,3,5,3
24,1,1,6,4,4,5,4
24,1,2,3,1,1,5,1
24,1,3,8,2,3,5,3
24,1,1,2,2,5,5,5
24,1,3,3,2,3,5,3
24,1,1,8,3,4,5,4
24,1,4,4,3,3,5,3
24,1,1,2,3,5,5,5
24,1,4,4,4,4,5,4
24,1,2,4,2,2,5,2
24,1,3,6,1,3,5,3
24,1,2,4,3,3,5,3
24,1,4,8,2,4,5,4
24,1,2,8,1,2,5,2
24,1,4,8,1,2,5,2
24,1,1,3,1,1,5,1
24,1,3,8,3,4,5,4
24,1,1,3,4,4,5,4
24,1,3,2,4,5,5,5
24,1,1,4,3,4,5,4
24,1,3,8,1,2,5,2
24,1,2,8,4,4,5,4
24,1,1,2,1,5,5,5
24,1,4,2,1,3,5,3
24,1,2,6,4,4,5,4
24,1,4,2,2,4,5,4
24,1,3,4,3,3,5,3
24,1,2,3,4,4,5,4
24,1,4,3,3,3,5,3
24,1,1,4,4,4,5,4
24,1,4,6,1,2,5,2
24,1,3,2,2,4,5,4
24,1,4,3,2,2,5,2
24,1,1,4,1,2,5,2
24,1,3,2,3,5,5,5
24,1,4,6,4,4,5,4
24,1,2,6,3,3,5,3
24,1,1,8,2,3,5,3
24,1,2,2,1,3,5,3
24,1,4,6,2,3,5,3
24,1,3,3,1,1,5,1
24,1,1,8,1,2,5,2
24,1,4,8,3,4,5,4
24,1,3,6,3,4,5,4
24,1,4,2,3,4,5,4
24,1,1,4,2,2,5,2
24,1,3,4,2,2,5,2
24,1,1,3,2,3,5,3
24,1,4,3,1,1,5,1
24,1,1,8,4,4,5,4
24,1,2,3,2,3,5,3
25,1,4,3,2,2,5,2
25,1,2,6,3,5,5,5
25,1,1,4,1,2,5,2
25,1,4,8,3,5,5,5
25,1,3,2,3,5,5,5
25,1,4,6,4,4,5,4
25,1,1,8,2,3,5,3
25,1,3,4,2,1,5,1
25,1,4,8,2,3,5,3
25,1,1,2,1,4,5,4
25,1,3,4,3,3,5,3
25,1,1,4,4,4,5,4
25,1,3,2,4,4,5,4
25,1,4,6,1,2,5,2
25,1,3,2,2,3,5,3
25,1,2,8,1,1,5,1
25,1,1,4,2,1,5,1
25,1,2,4,3,3,5,3
25,1,1,4,3,3,5,3
25,1,3,8,1,2,5,2
25,1,1,3,1,1,5,1
25,1,4,2,1,3,5,3
25,1,3,6,3,3,5,3
25,1,1,3,4,3,5,3
25,1,4,6,2,3,5,3
25,1,3,8,3,3,5,3
25,1,1,8,4,4,5,4
25,1,2,3,4,4,5,4
25,1,4,2,3,4,5,4
25,1,2,8,4,4,5,4
25,1,4,3,3,3,5,3
25,1,2,3,2,1,5,1
25,1,4,3,1,1,5,1
25,1,3,3,1,1,5,1
25,1,2,2,1,3,5,3
25,1,1,3,2,1,5,1
25,1,4,2,2,3,5,3
25,1,1,8,1,2,5,2
25,1,2,6,4,4,5,4
25,1,4,8,1,3,5,3
25,1,4,8,4,4,5,4
25,1,1,2,4,5,5,5
25,1,3,2,1,3,5,3
25,1,2,3,1,1,5,1
25,1,3,4,4,4,5,4
25,1,2,2,3,5,5,5
25,1,4,4,4,4,5,4
25,1,3,6,4,4,5,4
25,1,1,2,2,3,5,3
25,1,4,2,4,4,5,4
25,1,1,8,3,4,5,4
25,1,2,6,2,1,5,1
25,1,3,4,1,1,5,1
25,1,1,6,3,4,5,4
25,1,3,8,2,2,5,2
25,1,2,4,2,2,5,2
25,1,3,6,2,2,5,2
25,1,1,6,1,2,5,2
25,1,4,4,3,2,5,2
25,1,2,3,3,3,5,3
25,1,4,6,3,4,5,4
25,1,2,4,4,5,5,5
25,1,3,3,2,2,5,2
25,1,1,6,2,3,5,3
25,1,4,4,2,2,5,2
25,1,2,2,4,5,5,5
25,1,1,6,4,4,5,4
25,1,4,4,1,1,5,1
25,1,1,2,3,5,5,5
25,1,3,3,3,3,5,3
25,1,2,8,3,4,5,4
25,1,3,6,1,2,5,2
25,1,2,4,1,1,5,1
25,1,4,3,4,4,5,4
25,1,3,8,4,4,5,4
25,1,2,8,2,2,5,2
25,1,3,3,4,3,5,3
25,1,2,6,1,1,5,1
25,1,1,3,3,3,5,3
25,1,2,2,2,4,5,4
26,1,1,6,1,2,5,2
26,1,2,2,3,5,5,5
26,1,3,3,4,3,5,3
26,1,2,2,4,4,5,4
26,1,4,3,4,3,5,3
26,1,2,4,4,4,5,4
26,1,4,4,4,4,5,4
26,1,3,3,2,1,5,1
26,1,4,4,2,1,5,1
26,1,1,6,4,4,5,4
26,1,3,6,4,4,5,4
26,1,1,2,3,4,5,4
26,1,2,4,1,1,5,1
26,1,1,6,2,3,5,3
26,1,3,4,4,3,5,3
26,1,2,6,1,1,5,1
26,1,4,4,1,2,5,2
26,1,3,3,3,3,5,3
26,1,1,3,3,3,5,3
26,1,2,3,1,1,5,1
26,1,3,6,2,2,5,2
26,1,2,8,3,5,5,5
26,1,1,2,2,4,5,4
26,1,2,6,2,2,5,2
26,1,4,8,4,5,5,5
26,1,1,2,4,4,5,4
26,1,2,8,2,2,5,2
26,1,3,6,1,1,5,1
26,1,2,4,2,1,5,1
26,1,3,8,2,3,5,3
26,1,2,2,2,4,5,4
26,1,1,6,3,5,5,5
26,1,3,2,1,3,5,3
26,1,4,4,3,4,5,4
26,1,3,8,4,4,5,4
26,1,2,3,3,3,5,3
26,1,3,4,1,2,5,2
26,1,4,2,4,5,5,5
26,1,1,8,3,4,5,4
26,1,4,6,3,3,5,3
26,1,4,2,3,5,5,5
26,1,2,6,3,3,5,3
26,1,4,8,2,3,5,3
26,1,1,4,2,2,5,2
26,1,2,3,2,1,5,1
26,1,3,2,3,5,5,5
26,1,2,4,3,3,5,3
26,1,4,3,3,3,5,3
26,1,3,4,2,2,5,2
26,1,1,8,4,4,5,4
26,1,3,4,3,3,5,3
26,1,4,6,4,4,5,4
26,1,3,6,3,3,5,3
26,1,1,8,2,3,5,3
26,1,2,6,4,5,5,5
26,1,1,3,1,1,5,1
26,1,2,8,1,2,5,2
26,1,1,4,1,2,5,2
26,1,4,6,2,3,5,3
26,1,1,4,3,5,5,5
26,1,4,3,2,1,5,1
26,1,1,2,1,4,5,4
26,1,3,2,2,4,5,4
26,1,4,2,2,3,5,3
26,1,3,3,1,1,5,1
26,1,1,4,4,5,5,5
26,1,4,2,1,3,5,3
26,1,3,8,3,4,5,4
26,1,4,3,1,1,5,1
26,1,3,2,4,4,5,4
26,1,4,8,1,3,5,3
26,1,2,2,1,3,5,3
26,1,1,3,2,1,5,1
26,1,4,6,1,1,5,1
26,1,3,8,1,2,5,2
26,1,4,8,3,5,5,5
26,1,1,3,4,4,5,4
26,1,2,8,4,4,5,4
26,1,2,3,4,3,5,3
26,1,1,8,1,2,5,2
27,1,2,8,4,5,5,5
27,1,4,6,1,3,5,3
27,1,1,4,1,2,5,2
27,1,2,6,4,5,5,5
27,1,1,4,3,4,5,4
27,1,3,2,4,5,5,5
27,1,4,2,2,4,5,4
27,1,3,3,1,1,5,1
27,1,1,8,2,4,5,4
27,1,4,2,1,3,5,3
27,1,1,3,1,1,5,1
27,1,2,3,2,2,5,2
27,1,1,3,2,2,5,2
27,1,4,6,2,2,5,2
27,1,1,4,4,3,5,3
27,1,4,6,4,3,5,3
27,1,3,8,1,2,5,2
27,1,2,8,1,2,5,2
27,1,1,8,4,3,5,3
27,1,3,4,2,2,5,2
27,1,2,4,3,3,5,3
27,1,4,3,1,1,5,1
27,1,3,8,3,3,5,3
27,1,2,6,3,4,5,4
27,1,4,8,3,3,5,3
27,1,2,3,4,2,5,2
27,1,1,3,4,3,5,3
27,1,3,4,3,2,5,2
27,1,1,4,2,2,5,2
27,1,4,2,3,4,5,4
27,1,3,2,3,5,5,5
27,1,4,8,2,3,5,3
27,1,2,2,1,3,5,3
27,1,4,3,2,2,5,2
27,1,3,2,2,4,5,4
27,1,4,8,1,3,5,3
27,1,1,2,1,4,5,4
27,1,4,3,3,3,5,3
27,1,3,6,3,3,5,3
27,1,1,8,1,3,5,3
27,1,2,4,1,2,5,2
27,1,4,4,3,4,5,4
27,1,4,4,1,3,5,3
27,1,2,2,3,5,5,5
27,1,3,8,2,3,5,3
27,1,2,8,2,2,5,2
27,1,4,6,3,4,5,4
27,1,2,2,2,5,5,5
27,1,4,8,4,3,5,3
27,1,3,3,3,3,5,3
27,1,1,6,1,3,5,3
27,1,2,8,3,4,5,4
27,1,3,4,4,3,5,3
27,1,1,2,2,4,5,4
27,1,1,2,4,4,5,4
27,1,3,6,4,3,5,3
27,1,2,3,3,3,5,3
27,1,4,3,4,3,5,3
27,1,1,3,3,3,5,3
27,1,2,4,4,4,5,4
27,1,3,2,1,3,5,3
27,1,2,2,4,4,5,4
27,1,3,8,4,3,5,3
27,1,1,6,2,4,5,4
27,1,3,6,2,2,5,2
27,1,2,3,1,1,5,1
27,1,3,3,2,2,5,2
27,1,2,6,1,1,5,1
27,1,1,2,3,4,5,4
27,1,2,4,2,2,5,2
27,1,4,4,4,3,5,3
27,1,2,6,2,3,5,3
27,1,3,3,4,3,5,3
27,1,1,6,4,4,5,4
27,1,3,4,1,1,5,1
27,1,4,4,2,2,5,2
27,1,3,6,1,2,5,2
27,1,1,8,3,3,5,3
27,1,4,2,4,4,5,4
27,1,1,6,3,2,5,2
28,1,4,3,4,4,5,4
28,1,2,4,1,1,5,1
28,1,1,6,3,5,5,5
28,1,3,6,2,3,5,3
28,1,1,2,2,4,5,4
28,1,4,4,2,1,5,1
28,1,3,8,2,4,5,4
28,1,2,3,3,3,5,3
28,1,3,4,4,5,5,5
28,1,4,4,3,2,5,2
28,1,2,4,2,3,5,3
28,1,4,6,3,5,5,5
28,1,1,6,4,5,5,5
28,1,3,2,1,4,5,4
28,1,1,2,3,5,5,5
28,1,2,6,2,3,5,3
28,1,1,6,1,3,5,3
28,1,3,8,4,4,5,4
28,1,4,2,4,4,5,4
28,1,2,8,2,3,5,3
28,1,3,3,4,4,5,4
28,1,2,6,1,1,5,1
28,1,1,3,3,3,5,3
28,1,2,3,1,1,5,1
28,1,3,3,2,2,5,2
28,1,4,4,4,5,5,5
28,1,2,2,3,5,5,5
28,1,4,8,4,4,5,4
28,1,3,4,1,2,5,2
28,1,1,6,2,3,5,3
28,1,2,2,2,4,5,4
28,1,4,4,1,2,5,2
28,1,2,4,4,5,5,5
28,1,3,3,3,3,5,3
28,1,2,2,4,4,5,4
28,1,3,6,1,2,5,2
28,1,1,2,4,5,5,5
28,1,3,6,4,5,5,5
28,1,1,8,3,4,5,4
28,1,2,8,3,5,5,5
28,1,2,6,4,4,5,4
28,1,4,6,4,5,5,5
28,1,1,2,1,3,5,3
28,1,2,6,3,4,5,4
28,1,3,8,1,2,5,2
28,1,1,4,2,2,5,2
28,1,4,8,2,3,5,3
28,1,2,3,2,2,5,2
28,1,3,4,2,2,5,2
28,1,1,4,1,2,5,2
28,1,4,3,1,1,5,1
28,1,1,3,1,1,5,1
28,1,4,2,2,4,5,4
28,1,3,4,3,5,5,5
28,1,4,2,3,5,5,5
28,1,1,3,2,3,5,3
28,1,4,8,3,5,5,5
28,1,3,3,1,1,5,1
28,1,4,3,2,2,5,2
28,1,3,2,3,5,5,5
28,1,1,8,4,5,5,5
28,1,3,6,3,4,5,4
28,1,4,6,2,3,5,3
28,1,2,8,4,5,5,5
28,1,4,2,1,3,5,3
28,1,1,4,3,4,5,4
28,1,2,8,1,2,5,2
28,1,4,3,3,3,5,3
28,1,1,4,4,5,5,5
28,1,4,6,1,2,5,2
28,1,2,4,3,3,5,3
28,1,1,8,2,3,5,3
28,1,3,2,4,5,5,5
28,1,1,3,4,5,5,5
28,1,3,8,3,5,5,5
28,1,4,8,1,3,5,3
28,1,2,3,4,4,5,4
28,1,1,8,1,2,5,2
28,1,3,2,2,4,5,4
28,1,2,2,1,4,5,4
29,1,4,3,1,1,4,2
29,1,1,2,1,3,5,3
29,1,2,6,4,4,5,4
29,1,4,2,3,4,4,5
29,1,1,4,1,2,5,2
29,1,3,8,1,3,5,3
29,1,3,2,2,4,5,4
29,1,4,2,1,2,4,3
29,1,2,3,4,3,5,3
29,1,1,8,2,3,5,3
29,1,2,4,3,2,5,2
29,1,1,4,4,4,5,4
29,1,3,4,2,1,5,1
29,1,2,8,4,3,5,3
29,1,4,3,3,2,4,3
29,1,1,8,4,4,5,4
29,1,4,8,2,2,4,3
29,1,2,3,2,1,5,1
29,1,4,6,2,2,4,3
29,1,4,6,4,4,4,5
29,1,1,3,1,1,5,1
29,1,3,3,1,1,5,1
29,1,1,3,2,2,5,2
29,1,3,2,4,5,5,5
29,1,1,4,3,4,5,4
29,1,4,8,3,3,4,4
29,1,3,4,3,2,5,2
29,1,2,2,1,2,5,2
29,1,4,6,1,1,4,2
29,1,1,3,4,3,5,3
29,1,3,8,3,4,5,4
29,1,2,8,1,1,5,1
29,1,4,2,2,2,4,3
29,1,3,6,3,3,5,3
29,1,1,4,2,1,5,1
29,1,4,3,2,1,4,2
29,1,2,6,3,2,5,2
29,1,4,8,1,1,4,2
29,1,3,2,3,5,5,5
29,1,1,8,1,2,5,2
29,1,1,3,3,2,5,2
29,1,4,8,4,3,4,4
29,1,2,8,3,2,5,2
29,1,3,3,2,1,5,1
29,1,4,6,3,2,4,3
29,1,2,2,2,3,5,3
29,1,4,4,1,1,4,2
29,1,3,4,1,1,5,1
29,1,1,2,3,4,5,4
29,1,2,4,4,4,5,4
29,1,4,4,4,4,4,5
29,1,3,6,1,1,5,1
29,1,1,6,3,3,5,3
29,1,4,3,4,2,4,3
29,1,3,3,4,2,5,2
29,1,2,2,3,4,5,4
29,1,4,2,4,3,4,4
29,1,3,6,4,3,5,3
29,1,2,6,1,1,5,1
29,1,3,6,2,2,5,2
29,1,4,4,2,1,4,2
29,1,3,2,1,2,5,2
29,1,2,8,2,1,5,1
29,1,1,2,4,3,5,3
29,1,2,4,1,1,5,1
29,1,3,8,2,2,5,2
29,1,1,6,2,2,5,2
29,1,2,6,2,1,5,1
29,1,4,4,3,3,4,4
29,1,1,8,3,4,5,4
29,1,3,8,4,4,5,4
29,1,1,6,4,3,5,3
29,1,2,3,1,1,5,1
29,1,1,6,1,2,5,2
29,1,2,3,3,2,5,2
29,1,1,2,2,3,5,3
29,1,3,4,4,4,5,4
29,1,2,4,2,1,5,1
29,1,3,3,3,2,5,2
29,1,2,2,4,4,5,4
30,1,4,2,4,5,5,5
30,1,3,4,4,5,5,5
30,1,1,2,3,5,4,6
30,1,2,4,2,1,4,2
30,1,1,2,2,3,4,4
30,1,3,6,1,1,5,1
30,1,2,2,2,2,4,3
30,1,3,6,4,5,5,5
30,1,1,8,3,4,4,5
30,1,3,3,2,1,5,1
30,1,1,2,4,5,4,6
30,1,4,6,3,2,5,2
30,1,3,6,2,1,5,1
30,1,1,6,3,3,4,4
30,1,2,8,2,2,4,3
30,1,4,4,4,4,5,4
30,1,3,3,4,4,5,4
30,1,2,6,1,1,4,2
30,1,1,6,2,2,4,3
30,1,2,8,3,5,4,6
30,1,2,2,3,5,4,6
30,1,3,2,1,4,5,4
30,1,1,6,1,1,4,2
30,1,2,3,1,1,4,2
30,1,3,4,1,1,5,1
30,1,4,3,4,2,5,2
30,1,2,2,4,5,4,6
30,1,4,4,2,1,5,1
30,1,2,4,4,4,4,5
30,1,4,4,3,3,5,3
30,1,3,3,3,2,5,2
30,1,2,4,1,1,4,2
30,1,1,6,4,1,4,2
30,1,3,8,2,2,5,2
30,1,4,4,1,1,5,1
30,1,2,3,3,2,4,3
30,1,4,8,4,4,5,4
30,1,3,8,4,2,5,2
30,1,1,3,3,3,4,4
30,1,2,6,2,2,4,3
30,1,4,3,3,2,5,2
30,1,1,8,2,2,4,3
30,1,3,2,3,3,5,3
30,1,4,2,3,3,5,3
30,1,2,3,2,1,4,2
30,1,4,6,2,1,5,1
30,1,3,2,4,3,5,3
30,1,4,2,1,1,5,1
30,1,2,6,3,3,4,4
30,1,4,8,2,2,5,2
30,1,3,4,3,2,5,2
30,1,4,6,1,1,5,1
30,1,1,4,1,1,4,2
30,1,3,4,2,2,5,2
30,1,1,4,3,4,4,5
30,1,3,8,1,1,5,1
30,1,1,8,4,5,4,6
30,1,2,6,4,5,4,6
30,1,4,3,2,1,5,1
30,1,3,3,1,1,5,1
30,1,2,8,1,1,4,2
30,1,1,3,4,4,4,5
30,1,4,8,3,4,5,4
30,1,1,4,2,2,4,3
30,1,3,2,2,4,5,4
30,1,2,3,4,4,4,5
30,1,4,3,1,1,5,1
30,1,1,3,2,1,4,2
30,1,2,2,1,3,4,4
30,1,1,4,4,5,4,6
30,1,2,4,3,2,4,3
30,1,4,6,4,5,5,5
30,1,1,3,1,1,4,2
30,1,4,2,2,4,5,4
30,1,1,2,1,3,4,4
30,1,2,8,4,5,4,6
30,1,3,6,3,3,5,3
30,1,4,8,1,2,5,2
30,1,3,8,3,3,5,3
30,1,1,8,1,2,4,3
31,1,1,2,1,5,5,5
31,1,2,8,1,3,5,3
31,1,3,8,3,4,5,4
31,1,1,4,3,5,5,5
31,1,2,6,3,4,5,4
31,1,1,8,2,3,5,3
31,1,4,3,3,3,5,3
31,1,1,3,1,1,5,1
31,1,4,3,2,2,5,2
31,1,3,6,3,5,5,5
31,1,1,3,2,2,5,2
31,1,4,8,2,4,5,4
31,1,3,3,1,1,5,1
31,1,1,8,4,5,5,5
31,1,2,6,4,5,5,5
31,1,4,6,2,3,5,3
31,1,3,4,2,3,5,3
31,1,4,6,4,5,5,5
31,1,2,4,3,4,5,4
31,1,1,4,4,5,5,5
31,1,3,4,3,4,5,4
31,1,1,8,1,3,5,3
31,1,4,8,1,2,5,2
31,1,1,4,2,3,5,3
31,1,2,3,2,2,5,2
31,1,3,2,4,5,5,5
31,1,4,6,1,1,5,1
31,1,2,8,4,4,5,4
31,1,4,2,3,4,5,4
31,1,2,3,4,4,5,4
31,1,3,8,1,2,5,2
31,1,4,8,3,4,5,4
31,1,3,2,2,5,5,5
31,1,4,2,1,3,5,3
31,1,3,2,3,4,5,4
31,1,1,4,1,2,5,2
31,1,4,3,1,1,5,1
31,1,2,2,1,2,5,2
31,1,4,2,2,3,5,3
31,1,1,3,4,3,5,3
31,1,2,8,2,2,5,2
31,1,3,8,2,2,5,2
31,1,1,6,4,4,5,4
31,1,2,4,4,4,5,4
31,1,4,3,4,3,5,3
31,1,2,3,3,2,5,2
31,1,4,8,4,4,5,4
31,1,1,3,3,3,5,3
31,1,1,6,2,3,5,3
31,1,4,4,2,2,5,2
31,1,3,3,3,3,5,3
31,1,2,2,2,4,5,4
31,1,2,6,2,2,5,2
31,1,3,6,1,2,5,2
31,1,1,2,4,5,5,5
31,1,4,6,3,4,5,4
31,1,3,6,2,2,5,2
31,1,1,6,3,4,5,4
31,1,4,4,1,2,5,2
31,1,3,3,4,4,5,4
31,1,2,6,1,1,5,1
31,1,1,8,3,4,5,4
31,1,2,3,1,1,5,1
31,1,4,2,4,4,5,4
31,1,3,6,4,4,5,4
31,1,4,4,4,4,5,4
31,1,1,2,2,4,5,4
31,1,2,2,4,5,5,5
31,1,3,4,4,4,5,4
31,1,2,4,2,2,5,2
31,1,3,8,4,4,5,4
31,1,1,6,1,2,5,2
31,1,2,2,3,4,5,4
31,1,3,2,1,3,5,3
31,1,2,8,3,4,5,4
31,1,1,2,3,4,5,4
31,1,4,4,3,3,5,3
31,1,3,4,1,2,5,2
31,1,2,4,1,1,5,1
31,1,3,3,2,1,5,1
